sm;sup_m2;TOT_POB;HOGARES;sup_ev;OBJETIVO;ESC;HOSP;LAYER;ID_USO;POB_X_MANZ;BARRIOS;COMUNAS;x_cen;y_cen;coorCENTRO;coorCENT_1;densidad_pob
057-097B;5762.63;899;334;0;0;1;0;RESIDENCIAL ABIERTO;5;131.96323;CABALLITO;6;5642032.501;6169181.983;-58.4514479;-34.61329789;0.022899827
067-077;14329.92;916;319;0;0;0;0;RESIDENCIAL ABIERTO;5;308.1717;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5640022.808;6169181.161;-58.47335213;-34.61358142;0.021505472
093-182;4658.83;641;250;0;0;0;0;RESIDENCIAL ABIERTO;5;95.56284;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5634911.619;6169281.767;-58.52907811;-34.61335937;0.020512197
059-003;14360.09;865;269;3671.97;1;0;0;RESIDENCIAL ABIERTO;5;242.64798;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5640769.956;6169172.93;-58.4652073;-34.61355339;0.016897386
028-039;13381.64;774;339;1194.01;1;0;0;RESIDENCIAL ABIERTO;5;419.9869;BALVANERA - SAN CRISTOBAL;3;5645776.2;6169107.532;-58.41063201;-34.61344389;0.031385309
002-022;13640.16;484;226;728.81;1;1;0;COMERCIAL ADMINISTRATIVO;1;158.9448;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5649009.848;6169070.044;-58.37538201;-34.61331735;0.011652708
093-198A;4302.34;641;250;0;0;0;0;RESIDENCIAL ABIERTO;5;88.25045;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5635077.323;6169292.102;-58.52727364;-34.61324445;0.020512198
081-005A;8409.32;868;319;0;0;0;0;RESIDENCIAL ABIERTO;5;145.69979;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5637068.029;6169246.8;-58.50556846;-34.61338877;0.017325989
081-017;11152.68;876;353;0;0;0;0;RESIDENCIAL ABIERTO;5;182.5716;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5637248.889;6169233.262;-58.50359497;-34.6134866;0.0163702
028-023;17592.46;863;330;1194.01;1;0;0;RESIDENCIAL ABIERTO;5;617.7726;ALMAGRO - BOEDO;5;5645482.059;6169099.256;-58.41383647;-34.61356021;0.03511576
017-022;15204.89;949;426;0;0;0;0;COMERCIAL ADMINISTRATIVO;1;949;ALMAGRO - BOEDO;5;5644256.359;6169126.458;-58.42720019;-34.61348808;0.062414131
020-071;13007.14;498;241;0;0;1;0;RESIDENCIAL ABIERTO;5;498;BALVANERA - SAN CRISTOBAL;3;5647439.117;6169099.611;-58.39250646;-34.61327775;0.038286664
087-040B;7322.83;855;306;10276.92;1;1;0;RESIDENCIAL ABIERTO;5;126.87823;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5635774.186;6169276.383;-58.51967557;-34.61329415;0.017326393
036-064;8990.3;759;365;0;0;0;0;COMERCIAL ADMINISTRATIVO;1;759;ALMAGRO - BOEDO;5;5644542.707;6169140.294;-58.42408159;-34.61332313;0.084424324
087-103B;2842.16;807;323;0;0;0;0;RESIDENCIAL ABIERTO;5;66.32365;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636839.426;6169276.582;-58.50806493;-34.6131509;0.02333565
045-054;6608.77;786;333;6187.3;1;0;0;RESIDENCIAL ABIERTO;5;398.27191;CABALLITO;6;5643020.64;6169172.747;-58.44067637;-34.6132439;0.060264151
002-031;13359;698;293;728.81;1;1;0;COMERCIAL ADMINISTRATIVO;1;356.87085;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5649140.301;6169078.844;-58.37396177;-34.61321911;0.02671389
081-042;9328.55;851;298;0;0;0;0;RESIDENCIAL ABIERTO;5;109.68429;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5637521.382;6169249.967;-58.50062762;-34.61329959;0.011757914
028-047;14197.79;880;346;5842.33;1;1;0;RESIDENCIAL ABIERTO;5;479.72358;BALVANERA - SAN CRISTOBAL;3;5645898.832;6169120.908;-58.40929774;-34.61330594;0.033788609
057-073;6122.18;591;243;32375.84;1;0;0;RESIDENCIAL ABIERTO;5;113.90568;CABALLITO;6;5641724.753;6169149.058;-58.45479664;-34.61363711;0.018605412
012-005;11596.16;842;442;2177.06;1;0;0;RESIDENCIAL ABIERTO;5;842;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5647577.834;6169110.377;-58.39099646;-34.61316081;0.072610243
089-033C;5190.92;811;334;6642.11;1;0;0;RESIDENCIAL ABIERTO;5;129.76304;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5635216.786;6169311.189;-58.52575658;-34.61305408;0.024998081
089-043A;2235.03;811;334;3686.63;1;0;0;RESIDENCIAL ABIERTO;5;55.87146;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5635372.053;6169324.895;-58.52406642;-34.61291011;0.024998081
067-098;12324.28;694;265;3671.97;1;1;0;RESIDENCIAL ABIERTO;5;236.37064;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5640313.144;6169203.874;-58.47019138;-34.6133371;0.019179266
057-089B;5268.63;899;334;0;0;0;0;RESIDENCIAL ABIERTO;5;120.65071;CABALLITO;6;5641848.818;6169200.199;-58.45345296;-34.61315914;0.022899826
087-067A;3893.74;2218;171;0;0;0;0;RESIDENCIAL ABIERTO;5;93.99951;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636332.389;6169298.11;-58.51359488;-34.61302437;0.024141188
002-040;13154.57;476;215;4763.95;1;0;0;COMERCIAL ADMINISTRATIVO;1;125.79883;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5649268.246;6169087.66;-58.37256887;-34.61312107;0.009563127
002-050;3652.36;476;215;10597.17;1;0;0;COMERCIAL ADMINISTRATIVO;1;34.92799;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5649419.674;6169098.712;-58.37092043;-34.61299945;0.009563129
045-035;13167.21;883;370;6187.3;1;0;0;RESIDENCIAL ABIERTO;5;255.10604;CABALLITO;6;5642736.344;6169178.478;-58.44377595;-34.61323183;0.019374343
087-091;10115.17;786;297;0;0;0;0;RESIDENCIAL ABIERTO;5;200.4232;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636657.141;6169279.716;-58.51005227;-34.61314694;0.019814121
087-079A;5035.21;884;328;0;0;0;0;RESIDENCIAL ABIERTO;5;112.63406;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636463.929;6169299.367;-58.51216135;-34.61299556;0.022369287
067-067;13723.04;921;341;0;0;0;0;RESIDENCIAL ABIERTO;5;298.01976;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5639833.624;6169221.072;-58.4754207;-34.61324756;0.021716745
098-001X;28936.28;358;104;10597.17;1;0;0;COMERCIAL ADMINISTRATIVO;1;152.84332;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5649902.712;6168861.745;-58.36561402;-34.61506429;0.005282065
093-198B;4250.87;641;250;0;0;0;0;RESIDENCIAL ABIERTO;5;87.19468;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5635043.574;6169323.639;-58.52764651;-34.6129647;0.020512196
028-067;10782.12;1052;454;5842.33;1;0;0;RESIDENCIAL ABIERTO;5;1052;BALVANERA - SAN CRISTOBAL;3;5646191.548;6169151.021;-58.40611259;-34.61299294;0.097568938
067-119;12495.49;996;360;3671.97;1;0;0;RESIDENCIAL ABIERTO;5;260.87482;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5640587.738;6169216.67;-58.4672006;-34.61318422;0.020877518
002-058;9772.82;476;215;10597.17;1;0;0;COMERCIAL ADMINISTRATIVO;1;93.45873;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5649498.423;6169096.109;-58.3700617;-34.61301144;0.009563128
087-103A;3872.46;807;323;0;0;0;0;RESIDENCIAL ABIERTO;5;90.36637;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636875.875;6169301.429;-58.50767166;-34.61292213;0.02333565
012-020;12207.2;642;292;2177.06;1;0;0;RESIDENCIAL ABIERTO;5;224.93555;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5647834.031;6169126.668;-58.38820703;-34.61297714;0.018426466
045-127;17819.33;1333;509;38966.98;1;0;0;RESIDENCIAL ABIERTO;5;821.21242;CABALLITO;6;5643833.662;6169150.214;-58.43181128;-34.61333334;0.046085482
087-053;5375.88;916;333;10276.92;1;0;0;RESIDENCIAL ABIERTO;5;46.09201;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5635976.944;6169313.618;-58.51747156;-34.61293178;0.008573854
059-034;11183.33;777;307;32375.84;1;1;0;RESIDENCIAL ABIERTO;5;196.14417;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5641058.414;6169215.039;-58.46207028;-34.61313434;0.017538977
057-117;11345.23;673;242;6187.3;1;0;0;RESIDENCIAL ABIERTO;5;224.07217;CABALLITO;6;5642427.573;6169196.679;-58.44714438;-34.61311071;0.019750342
020-005;8777.76;802;299;5842.33;1;0;0;RESIDENCIAL ABIERTO;5;397.3357;BALVANERA - SAN CRISTOBAL;3;5646311.332;6169161.154;-58.40480881;-34.61288457;0.045266184
087-027;20314.44;732;304;10276.92;1;1;0;RESIDENCIAL ABIERTO;5;193.67966;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5635586.726;6169276.629;-58.52171886;-34.61331672;0.009534088
057-089A;5249.15;899;334;0;0;0;0;RESIDENCIAL ABIERTO;5;120.20462;CABALLITO;6;5641901.143;6169225.696;-58.45288692;-34.61292215;0.022899826
002-070;10857.43;476;215;10597.17;1;0;0;COMERCIAL ADMINISTRATIVO;1;103.83099;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5649642.03;6169105.954;-58.36849828;-34.6129018;0.009563128
098-001F;91464.78;426;157;10597.17;1;0;0;COMERCIAL ADMINISTRATIVO;1;325.3805;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5650020.251;6168870.654;-58.36433453;-34.61496684;0.00355744
087-052;19710.13;2218;171;10276.92;1;0;0;RESIDENCIAL ABIERTO;5;475.82598;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636127.697;6169276.499;-58.51582247;-34.61324629;0.024141189
020-009;8939.66;802;299;0;0;0;0;RESIDENCIAL ABIERTO;5;404.6643;BALVANERA - SAN CRISTOBAL;3;5646411.311;6169164.476;-58.40371972;-34.61284038;0.045266185
057-065A;43150.35;634;226;32375.84;1;1;0;RESIDENCIAL ABIERTO;5;245.17455;CABALLITO;6;5641616.847;6169109.593;-58.45596615;-34.61400764;0.005681867
098-001J;14055.69;426;157;8410.71;1;0;0;COMERCIAL ADMINISTRATIVO;1;50.00228;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5650145.368;6168980.355;-58.36299029;-34.61396005;0.00355744
057-107;12624.26;554;208;0;0;0;0;RESIDENCIAL ABIERTO;5;278.10267;CABALLITO;6;5642162.441;6169210.029;-58.45003635;-34.61302717;0.022029225
012-027;12495.72;615;323;1355.59;1;0;0;RESIDENCIAL ABIERTO;5;615;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5647963.882;6169135.647;-58.38679336;-34.61287753;0.049216852
081-005B;8647.23;868;319;0;0;0;0;RESIDENCIAL ABIERTO;5;149.82181;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5637030.885;6169295.992;-58.50598125;-34.61295044;0.017325989
089-033B;3619.69;811;334;3686.63;1;0;0;RESIDENCIAL ABIERTO;5;90.4853;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5635266.776;6169350.745;-58.52521802;-34.61269104;0.02499808
017-023;4723.48;606;293;0;0;0;0;COMERCIAL ADMINISTRATIVO;1;145.33128;ALMAGRO - BOEDO;5;5644216.771;6169209.773;-58.42764583;-34.61274289;0.030767841
002-075;6079.01;476;215;10597.17;1;0;0;COMERCIAL ADMINISTRATIVO;1;58.13435;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5649736.023;6169113.413;-58.36747519;-34.61282089;0.009563128
028-007;12289.7;586;267;0;0;0;0;RESIDENCIAL ABIERTO;5;291.33598;ALMAGRO - BOEDO;5;5645192.596;6169163.67;-58.41700238;-34.61302076;0.023705703
098-001M;7148.6;426;157;8410.71;1;0;0;COMERCIAL ADMINISTRATIVO;1;25.43072;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5650160.263;6169103.368;-58.36284972;-34.61284943;0.003557441
020-017;15126.81;844;365;6916.35;1;0;0;RESIDENCIAL ABIERTO;5;844;BALVANERA - SAN CRISTOBAL;3;5646539.116;6169170.035;-58.40232773;-34.61277205;0.055794976
081-067;16184.24;866;339;0;0;0;0;RESIDENCIAL ABIERTO;5;308.26527;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5637796.074;6169273.089;-58.49763737;-34.61305439;0.01904725
045-117;9733.63;1023;457;0;0;0;0;RESIDENCIAL ABIERTO;5;286.04055;CABALLITO;6;5643661.478;6169212.011;-58.43369841;-34.61280059;0.029386832
067-088;11574.81;711;267;0;0;0;0;RESIDENCIAL ABIERTO;5;219.35141;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5640132.909;6169255.476;-58.47216436;-34.61289672;0.018950757
036-085;12267.76;659;274;0;0;1;0;COMERCIAL ADMINISTRATIVO;1;659;ALMAGRO - BOEDO;5;5644663.743;6169180.924;-58.42276934;-34.61293995;0.053718038
098-001Q;7079.99;614;235;21653.62;1;0;0;COMERCIAL ADMINISTRATIVO;1;35.01422;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5650251.966;6169110.129;-58.36185147;-34.61277509;0.004945518
012-036;13466.8;759;367;1355.59;1;0;0;RESIDENCIAL ABIERTO;5;759;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5648092.472;6169146.5;-58.38539377;-34.61276118;0.056360828
017-037;13066.79;735;328;0;0;0;0;COMERCIAL ADMINISTRATIVO;1;735;ALMAGRO - BOEDO;5;5644380.183;6169190.1;-58.42586144;-34.6128972;0.056249469
087-028;4763.74;732;304;3686.63;1;0;0;RESIDENCIAL ABIERTO;5;45.41792;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5635507.76;6169335.891;-58.52258903;-34.61279312;0.009534089
093-199A;4143.86;641;250;0;0;0;0;RESIDENCIAL ABIERTO;5;84.99967;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5635004.687;6169360.025;-58.52807616;-34.61264192;0.020512196
087-068B;1660.49;2218;171;10276.92;1;0;0;RESIDENCIAL ABIERTO;5;40.0862;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636233.645;6169351.31;-58.51467968;-34.61255808;0.024141187
045-096;12991.48;640;260;0;0;0;0;RESIDENCIAL ABIERTO;5;640;CABALLITO;6;5643364.275;6169199.55;-58.43693556;-34.61295444;0.049263055
087-040A;7945.33;855;306;10276.92;1;0;0;RESIDENCIAL ABIERTO;5;137.66391;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5635831.112;6169338.856;-58.51906511;-34.61272365;0.017326393
020-027;10705.48;771;356;6916.35;1;1;0;RESIDENCIAL ABIERTO;5;234.2595;BALVANERA - SAN CRISTOBAL;3;5646673.523;6169178.004;-58.40086422;-34.61268105;0.021882204
087-080A;4238.78;884;328;0;0;0;0;RESIDENCIAL ABIERTO;5;94.81849;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636433.177;6169343.151;-58.51250357;-34.6126051;0.022369288
059-018;13231.57;865;269;3671.97;1;0;0;RESIDENCIAL ABIERTO;5;223.57895;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5640886.049;6169246.773;-58.46395421;-34.61287206;0.016897386
087-092A;5026.29;786;297;0;0;0;0;RESIDENCIAL ABIERTO;5;99.59152;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636611.941;6169341.848;-58.51055492;-34.61259306;0.019814121
081-055;9553.89;851;298;0;0;0;0;RESIDENCIAL ABIERTO;5;112.33382;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5637613.969;6169312.287;-58.49962858;-34.61272559;0.011757914
081-079A;32034.29;1649;696;0;0;1;0;RESIDENCIAL ABIERTO;5;1235.71793;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5638043.557;6169252.459;-58.49493658;-34.61320703;0.03857485
087-104A;4461.75;936;325;0;0;0;0;RESIDENCIAL ABIERTO;5;102.53212;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5636788.95;6169343.749;-58.50862592;-34.61255236;0.022980248
057-082;4028.44;591;243;32375.84;1;0;0;RESIDENCIAL ABIERTO;5;74.95079;CABALLITO;6;5641733.369;6169270.971;-58.45472309;-34.61253736;0.018605413
012-045;14198.44;586;287;1355.59;1;0;0;RESIDENCIAL ABIERTO;5;586;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5648223.173;6169157.252;-58.38397115;-34.61264544;0.04127214
067-109;11671.17;694;265;3671.97;1;0;0;RESIDENCIAL ABIERTO;5;223.84447;VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA;11;5640415.436;6169267.503;-58.469087;-34.61274973;0.019179266
020-032;12479.07;771;356;6916.35;1;0;0;RESIDENCIAL ABIERTO;5;273.06956;BALVANERA - SAN CRISTOBAL;3;5646792.15;6169185.478;-58.3995726;-34.61259674;0.021882204
081-030;16635.9;851;298;0;0;0;0;RESIDENCIAL ABIERTO;5;195.60349;FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL;10;5637344.192;6169299.446;-58.50256692;-34.61287744;0.011757915
050-007E;107904.07;2705;793;4576.46;1;0;0;GRANDES EQUIPAMIENTOS;3;486.98135;VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI;8;5641902.498;6164709.077;-58.45211611;-34.65362158;0.004513095
007-055;376.75;1128;451;11694.15;1;0;0;RESIDENCIAL ABIERTO;5;26.586;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5647999.736;6171371.208;-58.38679227;-34.59272807;0.070566689
007-056;131.44;1419;573;11694.15;1;0;0;COMERCIAL ADMINISTRATIVO;1;9.24258;RECOLETA;2;5647495.96;6171257.742;-58.39226185;-34.59382297;0.070317864
007-031C;1151.89;432;175;11694.15;1;0;0;COMERCIAL ADMINISTRATIVO;1;19.07835;RECOLETA;2;5647730.287;6171178.009;-58.38969466;-34.59450776;0.016562649
027-146M;3198.33;654;270;1500.17;1;0;0;RESIDENCIAL ABIERTO;5;1.39584;BELGRANO - COLEGIALES - NUÐEZ;13;5641977.024;6176576.581;-58.4532877;-34.54667165;0.000436428
027-146H;1245.51;654;270;1500.17;1;0;0;GRANDES EQUIPAMIENTOS;3;0.54357;BELGRANO - COLEGIALES - NUÐEZ;13;5641869.996;6176648.395;-58.45446527;-34.54603928;0.000436424
027-146I;1132.61;654;270;1500.17;1;0;0;GRANDES EQUIPAMIENTOS;3;0.4943;BELGRANO - COLEGIALES - NUÐEZ;13;5641902.951;6176626.479;-58.45410271;-34.54623223;0.000436426
027-146J;23115.67;654;270;1500.17;1;0;0;GRANDES EQUIPAMIENTOS;3;10.08833;BELGRANO - COLEGIALES - NUÐEZ;13;5641872.541;6176533.575;-58.45441841;-34.54707359;0.000436428
027-146K;5833.38;654;270;1500.17;1;0;0;GRANDES EQUIPAMIENTOS;3;2.54585;BELGRANO - COLEGIALES - NUÐEZ;13;5641764.09;6176492.698;-58.45559271;-34.5474569;0.000436428
066-012C;3114.83;1339;359;0;0;0;0;RESIDENCIAL INFORMAL;6;102.8885;VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI;8;5640302.916;6162223.555;-58.46914698;-34.67623911;0.033031819
066-012B;4067.35;1339;359;0;0;0;0;RESIDENCIAL INFORMAL;6;134.35197;VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI;8;5640270.472;6162283.686;-58.46951084;-34.67570171;0.033031819
066-012A;2300.9;1339;359;0;0;0;0;RESIDENCIAL INFORMAL;6;76.00292;VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI;8;5640237.778;6162249.375;-58.46986176;-34.67601537;0.033031822
007-031B;17320.64;432;175;11694.15;1;0;0;COMERCIAL ADMINISTRATIVO;1;286.87573;RECOLETA;2;5647768.554;6171257.757;-58.38929155;-34.59378365;0.016562652
007-031A;396.89;432;175;11694.15;1;0;0;RESIDENCIAL ABIERTO;5;6.57355;RECOLETA;2;5647793;6171374.391;-58.38904547;-34.59272916;0.01656265
003-017B;753.4;1299;616;735.81;1;0;0;RESIDENCIAL ABIERTO;5;50.38663;CONSTITUCION - MONSERRAT - PUERTO MADERO -  RETIRO - SAN NICOLAS - SAN TELMO;1;5648405.738;6171679.133;-58.38242217;-34.58989484;0.066878989
033-031B;391.52;679;258;0;0;0;0;RESIDENCIAL ABIERTO;5;4.56812;AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR;15;5642986.961;6171755.603;-58.4414784;-34.58997427;0.011667654
027-146A;5947.72;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;2.59575;BELGRANO - COLEGIALES - NUÐEZ;13;5642160.672;6177056.329;-58.45136776;-34.54232318;0.000436428
027-146B;2649.37;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;1.15626;BELGRANO - COLEGIALES - NUÐEZ;13;5642126.871;6176993.764;-58.45172542;-34.54289164;0.000436428
027-146C;2493.22;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;1.08811;BELGRANO - COLEGIALES - NUÐEZ;13;5642097.86;6176948.454;-58.45203379;-34.54330395;0.000436428
027-146D;2524.83;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;1.10191;BELGRANO - COLEGIALES - NUÐEZ;13;5642066.204;6176901.726;-58.45237073;-34.54372939;0.000436429
027-146E;10028.01;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;4.37651;BELGRANO - COLEGIALES - NUÐEZ;13;5642006.276;6176814.412;-58.45300879;-34.54452447;0.000436429
027-146T;9920.31;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;4.3295;BELGRANO - COLEGIALES - NUÐEZ;13;5642205.931;6176918.61;-58.45085189;-34.54355795;0.000436428
027-146S;3417.27;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;1.49139;BELGRANO - COLEGIALES - NUÐEZ;13;5642154.303;6176842.72;-58.45140146;-34.54424894;0.000436427
027-146R;1313.47;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;0.57323;BELGRANO - COLEGIALES - NUÐEZ;13;5642144.614;6176787.582;-58.45149777;-34.54474714;0.000436424
027-146Q;2235.36;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;0.97557;BELGRANO - COLEGIALES - NUÐEZ;13;5642107.406;6176812.368;-58.45190711;-34.54452892;0.000436426
027-146P;3417.27;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;1.49139;BELGRANO - COLEGIALES - NUÐEZ;13;5642097.467;6176757.397;-58.45200618;-34.54502566;0.000436427
027-146O;3417.29;654;270;11391.62;1;0;0;GRANDES EQUIPAMIENTOS;3;1.4914;BELGRANO - COLEGIALES - NUÐEZ;13;5642065.862;6176709.949;-58.45234246;-34.54545758;0.000436428
027-146+âÔÇÿ;5043.31;654;270;1500.17;1;0;0;RESIDENCIAL ABIERTO;5;0;BELGRANO - COLEGIALES - NUÐEZ;13;5642036.193;6176665.396;-58.45265812;-34.54586315;0
027-146F;2572.21;654;270;0;0;0;0;GRANDES EQUIPAMIENTOS;3;1.12258;BELGRANO - COLEGIALES - NUÐEZ;13;5641947.105;6176725.747;-58.4536384;-34.54533161;0.000436426
027-146G;2678.41;654;270;1500.17;1;0;0;GRANDES EQUIPAMIENTOS;3;1.16893;BELGRANO - COLEGIALES - NUÐEZ;13;5641916.791;6176681.048;-58.45396108;-34.54573859;0.000436427
027-146N;3203.47;654;270;1500.17;1;0;0;RESIDENCIAL ABIERTO;5;1.39808;BELGRANO - COLEGIALES - NUÐEZ;13;5642007.224;6176621.923;-58.45296636;-34.5462589;0.000436427
027-146L;10938.02;654;270;1500.17;1;0;0;GRANDES EQUIPAMIENTOS;3;4.77366;BELGRANO - COLEGIALES - NUÐEZ;13;5641848.252;6176422.261;-58.45466439;-34.54808002;0.000436428
037-115;88225.52;1192;545;5454.96;1;1;0;RESIDENCIAL ABIERTO;5;900.94181;BELGRANO - COLEGIALES - NUÐEZ;13;5642103.195;6173842.43;-58.45145695;-34.57129216;0.010211805
037-119;8938.95;1192;545;5454.96;1;0;0;RESIDENCIAL ABIERTO;5;91.28281;BELGRANO - COLEGIALES - NUÐEZ;13;5641956.029;6174002.962;-58.45308698;-34.56986592;0.010211805
034-013A;117853.07;765;254;2525.65;1;0;0;INDUSTRIAL LOGISTICO;4;458.73451;BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS;4;5645812.173;6164113.505;-58.40938088;-34.65843942;0.003892427
